__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset,/robot_pose/orientation/pitch_deg,/robot_pose/orientation/roll_deg,/robot_pose/orientation/w,/robot_pose/orientation/x,/robot_pose/orientation/y,/robot_pose/orientation/yaw_deg,/robot_pose/orientation/z,/robot_pose/position/x,/robot_pose/position/y,/robot_pose/position/z
1669381199.712510,,,,0.000000,0.000000,0.356690,0.000000,0.000000,-138.205864,-0.934223,-0.313413,1.148158,0.000000
1669381199.912558,0.142074,0.144615,0.000000,,,,,,,,,,
1669381199.912655,,,,0.000000,0.000000,0.371281,0.000000,0.000000,-136.410712,-0.928521,-0.328381,1.134350,0.000000
1669381200.112471,0.141244,0.144615,0.000000,,,,,,,,,,
1669381200.112507,,,,0.000000,0.000000,0.385592,0.000000,0.000000,-134.639032,-0.922669,-0.342722,1.120269,0.000000
1669381200.312459,0.140510,0.144741,0.000000,,,,,,,,,,
1669381200.312639,,,,0.000000,0.000000,0.399562,0.000000,0.000000,-132.898434,-0.916706,-0.360825,1.114793,0.000000
1669381200.512640,0.141016,0.144586,0.000000,,,,,,,,,,
1669381200.512727,,,,0.000000,0.000000,0.413617,0.000000,0.000000,-131.135509,-0.910451,-0.370701,1.097588,0.000000
1669381200.712555,0.139222,0.144636,0.000000,,,,,,,,,,
1669381200.712732,,,,0.000000,0.000000,0.427764,0.000000,0.000000,-129.348525,-0.903890,-0.386211,1.083685,0.000000
1669381200.912514,0.138350,0.144636,0.000000,,,,,,,,,,
1669381200.912589,,,,0.000000,0.000000,0.441576,0.000000,0.000000,-127.591014,-0.897224,-0.398614,1.068075,0.000000
1669381201.112663,0.137675,0.144580,0.000000,,,,,,,,,,
1669381201.113102,,,,0.000000,0.000000,0.455236,0.000000,0.000000,-125.839751,-0.890371,-0.413267,1.057194,0.000000
1669381201.312475,0.132689,0.144980,0.000000,,,,,,,,,,
1669381201.312510,,,,0.000000,0.000000,0.468711,0.000000,0.000000,-124.098649,-0.883351,-0.432036,1.041164,0.000000
1669381201.512501,0.131807,0.144980,0.000000,,,,,,,,,,
1669381201.512558,,,,0.000000,0.000000,0.482348,0.000000,0.000000,-122.322231,-0.875980,-0.443074,1.024304,0.000000
1669381201.712632,0.130779,0.144980,0.000000,,,,,,,,,,
1669381201.712779,,,,0.000000,0.000000,0.497547,0.000000,0.000000,-120.324306,-0.867437,-0.454856,1.004942,0.000000
1669381201.913564,0.129856,0.144980,0.000000,,,,,,,,,,
1669381201.913602,,,,0.000000,0.000000,0.510591,0.000000,0.000000,-118.593607,-0.859824,-0.464512,0.987847,0.000000
1669381202.112493,0.128407,0.156649,0.000000,,,,,,,,,,
1669381202.117307,,,,0.000000,0.000000,0.518838,0.000000,0.000000,-117.491301,-0.854872,-0.489994,0.986842,0.000000
1669381202.313347,0.127587,0.156649,0.000000,,,,,,,,,,
1669381202.313384,,,,0.000000,0.000000,0.532060,0.000000,0.000000,-115.710503,-0.846707,-0.499039,0.968779,0.000000
1669381202.513354,0.126646,0.156649,0.000000,,,,,,,,,,
1669381202.513988,,,,0.000000,0.000000,0.546512,0.000000,0.000000,-113.743864,-0.837451,-0.508371,0.948515,0.000000
1669381202.712425,0.130137,0.158006,0.000000,,,,,,,,,,
1669381202.712526,,,,0.000000,0.000000,0.560194,0.000000,0.000000,-111.861624,-0.828362,-0.529914,0.946002,0.000000
1669381202.912476,0.130137,0.158006,0.000000,,,,,,,,,,
1669381202.912605,,,,0.000000,0.000000,0.560194,0.000000,0.000000,-111.861624,-0.828362,-0.529914,0.946002,0.000000
1669381203.112968,0.129445,0.158006,0.000000,,,,,,,,,,
1669381203.113237,,,,0.000000,0.000000,0.573294,0.000000,0.000000,-110.039445,-0.819349,-0.537305,0.926698,0.000000
1669381203.312493,0.130195,0.159178,0.000000,,,,,,,,,,
1669381203.312530,,,,0.000000,0.000000,0.587243,0.000000,0.000000,-108.076826,-0.809411,-0.557285,0.914636,0.000000
1669381203.512560,0.129628,0.159178,0.000000,,,,,,,,,,
1669381203.512597,,,,0.000000,0.000000,0.599888,0.000000,0.000000,-106.276207,-0.800084,-0.563317,0.895120,0.000000
1669381203.712500,0.129040,0.159178,0.000000,,,,,,,,,,
1669381203.712526,,,,0.000000,0.000000,0.612153,0.000000,0.000000,-104.509304,-0.790739,-0.568638,0.875795,0.000000
1669381203.912533,0.128436,0.159178,0.000000,,,,,,,,,,
1669381203.912562,,,,0.000000,0.000000,0.623997,0.000000,0.000000,-102.782794,-0.781427,-0.573259,0.856762,0.000000
1669381204.112559,0.127787,0.159178,0.000000,,,,,,,,,,
1669381204.112582,,,,0.000000,0.000000,0.635987,0.000000,0.000000,-101.013616,-0.771700,-0.577396,0.837123,0.000000
1669381204.312557,0.124809,0.159568,0.000000,,,,,,,,,,
1669381204.312589,,,,0.000000,0.000000,0.647728,0.000000,0.000000,-99.258952,-0.761872,-0.589663,0.817195,0.000000
1669381204.512447,0.124200,0.159568,0.000000,,,,,,,,,,
1669381204.512482,,,,0.000000,0.000000,0.659373,0.000000,0.000000,-97.495851,-0.751816,-0.592577,0.797407,0.000000
1669381204.712765,0.122078,0.163123,0.000000,,,,,,,,,,
1669381204.712883,,,,0.000000,0.000000,0.669494,0.000000,0.000000,-95.943913,-0.742817,-0.573496,0.766754,0.000000
1669381204.912472,0.130029,0.167086,0.000000,,,,,,,,,,
1669381204.912500,,,,0.000000,0.000000,0.679448,0.000000,0.000000,-94.399004,-0.733724,-0.586566,0.764931,0.000000
1669381205.112511,0.129221,0.167086,0.000000,,,,,,,,,,
1669381205.112544,,,,0.000000,0.000000,0.690617,0.000000,0.000000,-92.641997,-0.723220,-0.587790,0.745036,0.000000
1669381205.312545,0.128384,0.167086,0.000000,,,,,,,,,,
1669381205.312579,,,,0.000000,0.000000,0.701619,0.000000,0.000000,-90.885908,-0.712552,-0.588404,0.725124,0.000000
1669381205.512549,0.127512,0.167086,0.000000,,,,,,,,,,
1669381205.512592,,,,0.000000,0.000000,0.712516,0.000000,0.000000,-89.120035,-0.701656,-0.588405,0.705092,0.000000
1669381205.712567,0.123478,0.168170,0.000000,,,,,,,,,,
1669381205.712602,,,,0.000000,0.000000,0.722970,0.000000,0.000000,-87.399503,-0.690879,-0.600083,0.683291,0.000000
1669381205.913229,0.122683,0.168170,0.000000,,,,,,,,,,
1669381205.914433,,,,0.000000,0.000000,0.733603,0.000000,0.000000,-85.621428,-0.679578,-0.598855,0.663157,0.000000
1669381206.112470,0.121734,0.168170,0.000000,,,,,,,,,,
1669381206.112509,,,,0.000000,0.000000,0.745591,0.000000,0.000000,-83.580261,-0.666404,-0.596676,0.640105,0.000000
1669381206.312691,0.120880,0.168170,0.000000,,,,,,,,,,
1669381206.312729,,,,0.000000,0.000000,0.755813,0.000000,0.000000,-81.807083,-0.654788,-0.594118,0.620153,0.000000
1669381206.512591,0.120007,0.168170,0.000000,,,,,,,,,,
1669381206.512663,,,,0.000000,0.000000,0.765753,0.000000,0.000000,-80.051957,-0.643135,-0.590979,0.600491,0.000000
1669381206.712612,0.113680,0.167985,0.000000,,,,,,,,,,
1669381206.712678,,,,0.000000,0.000000,0.775577,0.000000,0.000000,-78.285249,-0.631253,-0.593859,0.573818,0.000000
1669381206.912557,0.112831,0.167985,0.000000,,,,,,,,,,
1669381206.912597,,,,0.000000,0.000000,0.785187,0.000000,0.000000,-76.523991,-0.619258,-0.589502,0.554319,0.000000
1669381207.112582,0.111953,0.167985,0.000000,,,,,,,,,,
1669381207.112648,,,,0.000000,0.000000,0.794655,0.000000,0.000000,-74.754648,-0.607061,-0.584524,0.534874,0.000000
1669381207.312498,0.111063,0.167985,0.000000,,,,,,,,,,
1669381207.312561,,,,0.000000,0.000000,0.803817,0.000000,0.000000,-73.007727,-0.594877,-0.579022,0.515836,0.000000
1669381207.512556,0.110458,0.168044,0.000000,,,,,,,,,,
1669381207.512730,,,,0.000000,0.000000,0.812844,0.000000,0.000000,-71.250553,-0.582482,-0.570838,0.497276,0.000000
1669381207.712550,0.109473,0.168044,0.000000,,,,,,,,,,
1669381207.712581,,,,0.000000,0.000000,0.821799,0.000000,0.000000,-69.469356,-0.569777,-0.564047,0.478245,0.000000
1669381207.912587,0.108476,0.168044,0.000000,,,,,,,,,,
1669381207.912623,,,,0.000000,0.000000,0.830440,0.000000,0.000000,-67.712076,-0.557108,-0.556770,0.459686,0.000000
1669381208.112492,0.105101,0.168006,0.000000,,,,,,,,,,
1669381208.112625,,,,0.000000,0.000000,0.838874,0.000000,0.000000,-65.957164,-0.544325,-0.554425,0.437671,0.000000
1669381208.312477,0.104134,0.168006,0.000000,,,,,,,,,,
1669381208.312575,,,,0.000000,0.000000,0.847186,0.000000,0.000000,-64.186106,-0.531296,-0.545957,0.419451,0.000000
1669381208.512477,0.106611,0.171186,0.000000,,,,,,,,,,
1669381208.512508,,,,0.000000,0.000000,0.854423,0.000000,0.000000,-62.607991,-0.519579,-0.533791,0.406922,0.000000
1669381208.712694,0.108219,0.171644,0.000000,,,,,,,,,,
1669381208.712728,,,,0.000000,0.000000,0.862365,0.000000,0.000000,-60.833762,-0.506288,-0.529570,0.392017,0.000000
1669381208.912589,0.115851,0.181115,0.000000,,,,,,,,,,
1669381208.912624,,,,0.000000,0.000000,0.867734,0.000000,0.000000,-59.607253,-0.497029,-0.526638,0.385728,0.000000
1669381209.112507,0.109452,0.182262,0.000000,,,,,,,,,,
1669381209.112542,,,,0.000000,0.000000,0.875085,0.000000,0.000000,-57.889880,-0.483969,-0.519892,0.359664,0.000000
1669381209.312515,0.108489,0.182262,0.000000,,,,,,,,,,
1669381209.312545,,,,0.000000,0.000000,0.882354,0.000000,0.000000,-56.144725,-0.470586,-0.509115,0.343057,0.000000
1669381209.512572,0.107498,0.182262,0.000000,,,,,,,,,,
1669381209.512646,,,,0.000000,0.000000,0.889468,0.000000,0.000000,-54.386975,-0.456997,-0.497754,0.326670,0.000000
1669381209.712404,0.106473,0.182262,0.000000,,,,,,,,,,
1669381209.712528,,,,0.000000,0.000000,0.896468,0.000000,0.000000,-52.604743,-0.443108,-0.485726,0.310419,0.000000
1669381209.912691,0.107337,0.181877,0.000000,,,,,,,,,,
1669381209.912724,,,,0.000000,0.000000,0.903218,0.000000,0.000000,-50.831375,-0.429182,-0.480148,0.295033,0.000000
1669381210.112530,0.106375,0.181877,0.000000,,,,,,,,,,
1669381210.112556,,,,0.000000,0.000000,0.909754,0.000000,0.000000,-49.057230,-0.415148,-0.467196,0.279628,0.000000
1669381210.312561,0.105403,0.181877,0.000000,,,,,,,,,,
1669381210.312653,,,,0.000000,0.000000,0.916012,0.000000,0.000000,-47.300291,-0.401151,-0.453905,0.264775,0.000000
1669381210.512606,0.102385,0.181958,0.000000,,,,,,,,,,
1669381210.512679,,,,0.000000,0.000000,0.922117,0.000000,0.000000,-45.524947,-0.386912,-0.438781,0.247568,0.000000
1669381210.712567,0.101380,0.181958,0.000000,,,,,,,,,,
1669381210.712595,,,,0.000000,0.000000,0.927912,0.000000,0.000000,-43.776650,-0.372799,-0.424672,0.233630,0.000000
1669381210.912544,0.099971,0.181896,0.000000,,,,,,,,,,
1669381210.912573,,,,0.000000,0.000000,0.933595,0.000000,0.000000,-41.995187,-0.358329,-0.412784,0.217623,0.000000
1669381211.113028,0.099000,0.181896,0.000000,,,,,,,,,,
1669381211.113331,,,,0.000000,0.000000,0.938914,0.000000,0.000000,-40.259928,-0.344151,-0.397956,0.204675,0.000000
1669381211.312640,0.097918,0.181896,0.000000,,,,,,,,,,
1669381211.312667,,,,0.000000,0.000000,0.944491,0.000000,0.000000,-38.360034,-0.328537,-0.381281,0.191022,0.000000
1669381211.512728,0.096914,0.181896,0.000000,,,,,,,,,,
1669381211.512758,,,,0.000000,0.000000,0.949362,0.000000,0.000000,-36.623016,-0.314183,-0.365646,0.179028,0.000000
1669381211.712567,0.092463,0.186272,0.000000,,,,,,,,,,
1669381211.712689,,,,0.000000,0.000000,0.953485,0.000000,0.000000,-35.088213,-0.301440,-0.372669,0.137406,0.000000
1669381211.912489,0.093966,0.189522,0.000000,,,,,,,,,,
1669381211.912550,,,,0.000000,0.000000,0.957554,0.000000,0.000000,-33.506922,-0.288254,-0.348744,0.139381,0.000000
1669381212.112598,0.098141,0.198309,0.000000,,,,,,,,,,
1669381212.112632,,,,0.000000,0.000000,0.960651,0.000000,0.000000,-32.252801,-0.277757,-0.340454,0.129061,0.000000
1669381212.312621,0.093682,0.197447,0.000000,,,,,,,,,,
1669381212.312690,,,,0.000000,0.000000,0.964916,0.000000,0.000000,-30.443905,-0.262559,-0.318420,0.116175,0.000000
1669381212.512566,0.097700,0.199202,0.000000,,,,,,,,,,
1669381212.512672,,,,0.000000,0.000000,0.968627,0.000000,0.000000,-28.779629,-0.248518,-0.314987,0.096376,0.000000
1669381212.712510,0.100340,0.198731,0.000000,,,,,,,,,,
1669381212.712575,,,,0.000000,0.000000,0.972447,0.000000,0.000000,-26.962145,-0.233124,-0.302104,0.086015,0.000000
1669381212.912568,0.100109,0.198731,0.000000,,,,,,,,,,
1669381212.912600,,,,0.000000,0.000000,0.975882,0.000000,0.000000,-25.218440,-0.218300,-0.284338,0.077316,0.000000
1669381213.112530,0.099866,0.198731,0.000000,,,,,,,,,,
1669381213.112552,,,,0.000000,0.000000,0.979139,0.000000,0.000000,-23.447119,-0.203190,-0.266029,0.069036,0.000000
1669381213.312687,0.099544,0.198860,0.000000,,,,,,,,,,
1669381213.313080,,,,0.000000,0.000000,0.982706,0.000000,0.000000,-21.342681,-0.185175,-0.244891,0.057079,0.000000
1669381213.512557,0.099326,0.198860,0.000000,,,,,,,,,,
1669381213.512677,,,,0.000000,0.000000,0.985693,0.000000,0.000000,-19.407207,-0.168551,-0.224308,0.049435,0.000000
1669381213.712724,0.099117,0.198860,0.000000,,,,,,,,,,
1669381213.712865,,,,0.000000,0.000000,0.988184,0.000000,0.000000,-17.633508,-0.153275,-0.205229,0.043044,0.000000
1669381213.912513,0.098903,0.198860,0.000000,,,,,,,,,,
1669381213.912553,,,,0.000000,0.000000,0.990425,0.000000,0.000000,-15.870062,-0.138050,-0.186073,0.037278,0.000000
1669381214.112572,0.106331,0.198906,0.000000,,,,,,,,,,
1669381214.112636,,,,0.000000,0.000000,0.992465,0.000000,0.000000,-14.075987,-0.122527,-0.180115,0.014644,0.000000
1669381214.312510,0.101967,0.200523,0.000000,,,,,,,,,,
1669381214.312611,,,,0.000000,0.000000,0.994140,0.000000,0.000000,-12.411299,-0.108097,-0.152956,0.022220,0.000000
1669381214.512561,0.101856,0.200523,0.000000,,,,,,,,,,
1669381214.512593,,,,0.000000,0.000000,0.995687,0.000000,0.000000,-10.646631,-0.092776,-0.133341,0.018219,0.000000
1669381214.712514,0.098383,0.199952,0.000000,,,,,,,,,,
1669381214.712720,,,,0.000000,0.000000,0.997010,0.000000,0.000000,-8.863902,-0.077275,-0.109402,0.010249,0.000000
1669381214.912526,0.098339,0.199952,0.000000,,,,,,,,,,
1669381214.912559,,,,0.000000,0.000000,0.998084,0.000000,0.000000,-7.095194,-0.061878,-0.089532,0.007463,0.000000
1669381215.114110,0.106052,0.200212,0.000000,,,,,,,,,,
1669381215.114157,,,,0.000000,0.000000,0.998905,0.000000,0.000000,-5.362545,-0.046780,-0.080473,-0.006364,0.000000
1669381215.312701,0.106220,0.200212,0.000000,,,,,,,,,,
1669381215.312734,,,,0.000000,0.000000,0.999514,0.000000,0.000000,-3.573367,-0.031178,-0.060238,-0.007945,0.000000
1669381215.515451,0.100070,0.200458,0.000000,,,,,,,,,,
1669381215.515531,,,,0.000000,0.000000,0.999902,0.000000,0.000000,-1.603133,-0.013990,-0.028935,-0.007388,0.000000
1669381215.712470,0.100070,0.200458,0.000000,,,,,,,,,,
1669381215.712508,,,,0.000000,0.000000,0.999902,0.000000,0.000000,-1.603133,-0.013990,-0.028935,-0.007388,0.000000
1669381215.912507,0.100211,0.200458,0.000000,,,,,,,,,,
1669381215.912563,,,,0.000000,0.000000,0.999997,0.000000,0.000000,0.263638,0.002301,-0.007760,-0.007636,0.000000
1669381216.113065,0.097643,0.201108,0.000000,,,,,,,,,,
1669381216.113167,,,,0.000000,0.000000,0.999849,0.000000,0.000000,1.993500,0.017396,0.014708,0.002450,0.000000
1669381216.312613,0.108949,0.206813,0.000000,,,,,,,,,,
1669381216.312665,,,,0.000000,0.000000,0.999516,0.000000,0.000000,3.566789,0.031121,0.019581,0.007044,0.000000
1669381216.512536,0.108735,0.206813,0.000000,,,,,,,,,,
1669381216.512773,,,,0.000000,0.000000,0.998780,0.000000,0.000000,5.660279,0.049375,0.043253,0.008954,0.000000
1669381216.712697,0.108539,0.206813,0.000000,,,,,,,,,,
1669381216.712756,,,,0.000000,0.000000,0.997885,0.000000,0.000000,7.454158,0.065004,0.063470,0.011278,0.000000
1669381216.912522,0.101397,0.208222,0.000000,,,,,,,,,,
1669381216.912556,,,,0.000000,0.000000,0.996826,0.000000,0.000000,9.131846,0.079606,0.096193,0.002400,0.000000
1669381217.113228,0.101473,0.208222,0.000000,,,,,,,,,,
1669381217.113445,,,,0.000000,0.000000,0.995488,0.000000,0.000000,10.889093,0.094882,0.115824,0.005865,0.000000
1669381217.312604,0.115854,0.217108,0.000000,,,,,,,,,,
1669381217.312641,,,,0.000000,0.000000,0.994097,0.000000,0.000000,12.457500,0.108498,0.122205,-0.002134,0.000000
1669381217.512666,0.116048,0.217108,0.000000,,,,,,,,,,
1669381217.512705,,,,0.000000,0.000000,0.992318,0.000000,0.000000,14.212579,0.123710,0.141578,0.002459,0.000000
1669381217.712496,0.110442,0.217276,0.000000,,,,,,,,,,
1669381217.712561,,,,0.000000,0.000000,0.990307,0.000000,0.000000,15.967952,0.138896,0.171499,0.004845,0.000000
1669381217.912536,0.110754,0.217276,0.000000,,,,,,,,,,
1669381217.912582,,,,0.000000,0.000000,0.988027,0.000000,0.000000,17.750287,0.154282,0.190849,0.010709,0.000000
1669381218.112502,0.115345,0.216751,0.000000,,,,,,,,,,
1669381218.112530,,,,0.000000,0.000000,0.985483,0.000000,0.000000,19.549523,0.169775,0.206674,0.010767,0.000000
1669381218.312712,0.115699,0.216751,0.000000,,,,,,,,,,
1669381218.312817,,,,0.000000,0.000000,0.982768,0.000000,0.000000,21.303936,0.184843,0.225325,0.017713,0.000000
1669381218.512511,0.116040,0.216751,0.000000,,,,,,,,,,
1669381218.512533,,,,0.000000,0.000000,0.979827,0.000000,0.000000,23.056331,0.199850,0.243734,0.025218,0.000000
1669381218.712489,0.113017,0.216892,0.000000,,,,,,,,,,
1669381218.712543,,,,0.000000,0.000000,0.976604,0.000000,0.000000,24.836430,0.215046,0.266203,0.036123,0.000000
1669381218.912575,0.113335,0.216892,0.000000,,,,,,,,,,
1669381218.912629,,,,0.000000,0.000000,0.973209,0.000000,0.000000,26.584862,0.229921,0.284074,0.044728,0.000000
1669381219.112514,0.116666,0.216689,0.000000,,,,,,,,,,
1669381219.112565,,,,0.000000,0.000000,0.969546,0.000000,0.000000,28.353175,0.244911,0.304025,0.044942,0.000000
1669381219.312506,0.117115,0.216689,0.000000,,,,,,,,,,
1669381219.312534,,,,0.000000,0.000000,0.965650,0.000000,0.000000,30.121879,0.259846,0.321534,0.054742,0.000000
1669381219.512509,0.121184,0.218008,0.000000,,,,,,,,,,
1669381219.512680,,,,0.000000,0.000000,0.961696,0.000000,0.000000,31.818960,0.274118,0.324607,0.072560,0.000000
1669381219.712510,0.119824,0.219965,0.000000,,,,,,,,,,
1669381219.712541,,,,0.000000,0.000000,0.957649,0.000000,0.000000,33.468941,0.287937,0.352169,0.075502,0.000000
1669381219.912601,0.120524,0.219938,0.000000,,,,,,,,,,
1669381219.912684,,,,0.000000,0.000000,0.953143,0.000000,0.000000,35.218002,0.302520,0.368809,0.085818,0.000000
1669381220.112544,0.124053,0.220009,0.000000,,,,,,,,,,
1669381220.112608,,,,0.000000,0.000000,0.948351,0.000000,0.000000,36.990207,0.317224,0.392172,0.086520,0.000000
1669381220.312602,0.125720,0.219748,0.000000,,,,,,,,,,
1669381220.312648,,,,0.000000,0.000000,0.943330,0.000000,0.000000,38.762904,0.331856,0.406835,0.097623,0.000000
1669381220.512577,0.126270,0.219748,0.000000,,,,,,,,,,
1669381220.512639,,,,0.000000,0.000000,0.938109,0.000000,0.000000,40.527294,0.346341,0.422248,0.110394,0.000000
1669381220.712718,0.126796,0.219748,0.000000,,,,,,,,,,
1669381220.713049,,,,0.000000,0.000000,0.932714,0.000000,0.000000,42.276272,0.360618,0.437130,0.123515,0.000000
1669381220.912609,0.127267,0.220812,0.000000,,,,,,,,,,
1669381220.912772,,,,0.000000,0.000000,0.927187,0.000000,0.000000,43.998979,0.374598,0.438727,0.145942,0.000000
1669381221.112657,0.127491,0.220812,0.000000,,,,,,,,,,
1669381221.112717,,,,0.000000,0.000000,0.921291,0.000000,0.000000,45.768925,0.388874,0.452954,0.160111,0.000000
1669381221.312673,0.127296,0.220759,0.000000,,,,,,,,,,
1669381221.312713,,,,0.000000,0.000000,0.915257,0.000000,0.000000,47.515529,0.402871,0.466695,0.175053,0.000000
1669381221.512768,0.127477,0.220759,0.000000,,,,,,,,,,
1669381221.512802,,,,0.000000,0.000000,0.908946,0.000000,0.000000,49.279677,0.416913,0.479983,0.190018,0.000000
1669381221.713565,0.128453,0.220816,0.000000,,,,,,,,,,
1669381221.713787,,,,0.000000,0.000000,0.901258,0.000000,0.000000,51.352034,0.433282,0.491696,0.208776,0.000000
1669381221.912455,0.127338,0.220771,0.000000,,,,,,,,,,
1669381221.912555,,,,0.000000,0.000000,0.893986,0.000000,0.000000,53.242925,0.448094,0.508492,0.225644,0.000000
1669381222.112634,0.128183,0.220615,0.000000,,,,,,,,,,
1669381222.112660,,,,0.000000,0.000000,0.886926,0.000000,0.000000,55.021116,0.461912,0.526162,0.237940,0.000000
1669381222.314202,0.140772,0.228701,0.000000,,,,,,,,,,
1669381222.314247,,,,0.000000,0.000000,0.881578,0.000000,0.000000,56.333311,0.472038,0.557114,0.229383,0.000000
1669381222.512587,0.143347,0.239579,0.000000,,,,,,,,,,
1669381222.512694,,,,0.000000,0.000000,0.876771,0.000000,0.000000,57.489523,0.480909,0.562714,0.244941,0.000000
1669381222.713882,0.148902,0.240763,0.000000,,,,,,,,,,
1669381222.713918,,,,0.000000,0.000000,0.869568,0.000000,0.000000,59.183023,0.493813,0.577203,0.253854,0.000000
1669381222.912630,0.149578,0.240763,0.000000,,,,,,,,,,
1669381222.912735,,,,0.000000,0.000000,0.861896,0.000000,0.000000,60.939718,0.507085,0.587149,0.271123,0.000000
1669381223.114534,0.151024,0.244745,0.000000,,,,,,,,,,
1669381223.114578,,,,0.000000,0.000000,0.854985,0.000000,0.000000,62.483845,0.518653,0.595374,0.287928,0.000000
1669381223.312658,0.154439,0.245249,0.000000,,,,,,,,,,
1669381223.312728,,,,0.000000,0.000000,0.847006,0.000000,0.000000,64.224993,0.531583,0.607624,0.301429,0.000000
1669381223.513680,0.158905,0.245688,0.000000,,,,,,,,,,
1669381223.514909,,,,0.000000,0.000000,0.837437,0.000000,0.000000,66.259093,0.546534,0.623909,0.316793,0.000000
1669381223.713398,0.158905,0.245688,0.000000,,,,,,,,,,
1669381223.713801,,,,0.000000,0.000000,0.837437,0.000000,0.000000,66.259093,0.546534,0.623909,0.316793,0.000000
1669381223.912542,0.159720,0.245688,0.000000,,,,,,,,,,
1669381223.912691,,,,0.000000,0.000000,0.827875,0.000000,0.000000,68.237956,0.560913,0.632591,0.337495,0.000000
1669381224.112556,0.159213,0.245783,0.000000,,,,,,,,,,
1669381224.112612,,,,0.000000,0.000000,0.819166,0.000000,0.000000,69.997223,0.573557,0.640111,0.357885,0.000000
1669381224.312501,0.159883,0.245783,0.000000,,,,,,,,,,
1669381224.312553,,,,0.000000,0.000000,0.810177,0.000000,0.000000,71.773553,0.586185,0.646710,0.376925,0.000000
1669381224.512560,0.160519,0.245783,0.000000,,,,,,,,,,
1669381224.512593,,,,0.000000,0.000000,0.801015,0.000000,0.000000,73.545806,0.598645,0.652702,0.396116,0.000000
1669381224.712626,0.161127,0.245783,0.000000,,,,,,,,,,
1669381224.712672,,,,0.000000,0.000000,0.791565,0.000000,0.000000,75.335915,0.611084,0.658149,0.415679,0.000000
1669381224.912486,0.166047,0.245764,0.000000,,,,,,,,,,
1669381224.912521,,,,0.000000,0.000000,0.781947,0.000000,0.000000,77.121562,0.623345,0.670139,0.429695,0.000000
1669381225.112539,0.163083,0.247492,0.000000,,,,,,,,,,
1669381225.112580,,,,0.000000,0.000000,0.772693,0.000000,0.000000,78.807292,0.634780,0.676047,0.454821,0.000000
1669381225.312577,0.163727,0.247492,0.000000,,,,,,,,,,
1669381225.312608,,,,0.000000,0.000000,0.762735,0.000000,0.000000,80.588210,0.646711,0.679660,0.474698,0.000000
1669381225.512609,0.167647,0.248747,0.000000,,,,,,,,,,
1669381225.512652,,,,0.000000,0.000000,0.752969,0.000000,0.000000,82.303542,0.658056,0.688087,0.490931,0.000000
1669381225.712598,0.168283,0.248747,0.000000,,,,,,,,,,
1669381225.712625,,,,0.000000,0.000000,0.742886,0.000000,0.000000,84.044307,0.669418,0.690434,0.510539,0.000000
1669381225.912630,0.170660,0.248786,0.000000,,,,,,,,,,
1669381225.912672,,,,0.000000,0.000000,0.732591,0.000000,0.000000,85.791972,0.680670,0.689980,0.527264,0.000000
1669381226.112506,0.177801,0.250940,0.000000,,,,,,,,,,
1669381226.112606,,,,0.000000,0.000000,0.722794,0.000000,0.000000,87.428678,0.691063,0.683951,0.536112,0.000000
1669381226.312611,0.176536,0.254536,0.000000,,,,,,,,,,
1669381226.312649,,,,0.000000,0.000000,0.713106,0.000000,0.000000,89.023560,0.701056,0.692579,0.560787,0.000000
1669381226.512589,0.176994,0.254536,0.000000,,,,,,,,,,
1669381226.512622,,,,0.000000,0.000000,0.702466,0.000000,0.000000,90.749631,0.711717,0.692618,0.580368,0.000000
1669381226.712610,0.175175,0.254540,0.000000,,,,,,,,,,
1669381226.712655,,,,0.000000,0.000000,0.691294,0.000000,0.000000,92.534780,0.722574,0.694211,0.604598,0.000000
1669381226.912627,0.178390,0.255244,0.000000,,,,,,,,,,
1669381226.912665,,,,0.000000,0.000000,0.680238,0.000000,0.000000,94.275484,0.732991,0.699870,0.622984,0.000000
1669381227.112482,0.178874,0.255244,0.000000,,,,,,,,,,
1669381227.112518,,,,0.000000,0.000000,0.668945,0.000000,0.000000,96.028625,0.743312,0.698084,0.642791,0.000000
1669381227.312603,0.182499,0.260044,0.000000,,,,,,,,,,
1669381227.312629,,,,0.000000,0.000000,0.659115,0.000000,0.000000,97.535099,0.752042,0.694432,0.657546,0.000000
1669381227.512486,0.182877,0.260044,0.000000,,,,,,,,,,
1669381227.512515,,,,0.000000,0.000000,0.647591,0.000000,0.000000,99.279494,0.761988,0.691539,0.677122,0.000000
1669381227.712502,0.183219,0.260044,0.000000,,,,,,,,,,
1669381227.712534,,,,0.000000,0.000000,0.635826,0.000000,0.000000,101.037398,0.771832,0.688022,0.696752,0.000000
1669381227.912521,0.183353,0.259748,0.000000,,,,,,,,,,
1669381227.912682,,,,0.000000,0.000000,0.623596,0.000000,0.000000,102.841528,0.781747,0.692454,0.721023,0.000000
1669381228.112571,0.185820,0.259420,0.000000,,,,,,,,,,
1669381228.112603,,,,0.000000,0.000000,0.611373,0.000000,0.000000,104.622318,0.791343,0.684804,0.735633,0.000000
1669381228.313026,0.186655,0.259783,0.000000,,,,,,,,,,
1669381228.313368,,,,0.000000,0.000000,0.599300,0.000000,0.000000,106.360500,0.800525,0.685586,0.757338,0.000000
1669381228.512558,0.187053,0.259783,0.000000,,,,,,,,,,
