__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset
1670411983.732344,0.485784,0.699926,0.000000
1670411983.931955,0.486346,0.699893,0.000000
1670411984.132858,0.487762,0.699890,0.000000
1670411984.331967,0.485630,0.699937,0.000000
1670411984.532109,0.489666,0.699825,0.000000
1670411984.731981,0.487169,0.699924,0.000000
1670411984.933739,0.487629,0.699935,0.000000
1670411985.131808,0.487301,0.699938,0.000000
1670411985.332330,0.487545,0.699950,0.000000
1670411985.532485,0.487647,0.699965,0.000000
1670411985.731931,0.484659,0.700059,0.000000
1670411985.932639,0.485603,0.700053,0.000000
1670411986.131719,0.484362,0.700074,0.000000
1670411986.332519,0.485286,0.700034,0.000000
1670411986.531817,0.487311,0.700029,0.000000
1670411986.732572,0.487809,0.700064,0.000000
1670411986.931807,0.485732,0.700147,0.000000
1670411987.131935,0.484148,0.700169,0.000000
1670411987.331785,0.483995,0.700152,0.000000
1670411987.532101,0.483166,0.700154,0.000000
1670411987.731862,0.481954,0.700163,0.000000
1670411987.932559,0.486840,0.713999,0.000000
1670411988.131762,0.490386,0.722405,0.000000
1670411988.332387,0.490599,0.723669,0.000000
1670411988.531827,0.493239,0.731296,0.000000
1670411988.732199,0.493864,0.736860,0.000000
1670411988.931758,0.494782,0.742083,0.000000
1670411989.131860,0.496463,0.746895,0.000000
1670411989.331686,0.494293,0.750561,0.000000
1670411989.531748,0.494959,0.753446,0.000000
1670411989.731845,0.496736,0.756353,0.000000
1670411989.931777,0.496040,0.760264,0.000000
1670411990.139888,0.496955,0.763930,0.000000
1670411990.331740,0.495307,0.767078,0.000000
1670411990.531788,0.494913,0.769764,0.000000
1670411990.731691,0.494548,0.772437,0.000000
1670411990.932816,0.492824,0.775230,0.000000
1670411991.131762,0.492951,0.778242,0.000000
1670411991.331812,0.492573,0.781192,0.000000
1670411991.532097,0.493584,0.783113,0.000000
1670411991.732168,0.494298,0.784483,0.000000
1670411991.931933,0.498100,0.785828,0.000000
1670411992.133036,0.498100,0.785828,0.000000
1670411992.331789,0.498699,0.786057,0.000000
1670411992.532427,0.498699,0.786057,0.000000
1670411992.731822,0.496648,0.787397,0.000000
1670411992.940174,0.497191,0.787388,0.000000
1670411993.131663,0.495922,0.787457,0.000000
1670411993.332401,0.494285,0.787489,0.000000
1670411993.531824,0.493880,0.787474,0.000000
1670411993.732418,0.493880,0.787474,0.000000
1670411993.932498,0.490472,0.787515,0.000000
1670411994.132335,0.490472,0.787515,0.000000
1670411994.331626,0.488739,0.787511,0.000000
1670411994.532230,0.488739,0.787511,0.000000
1670411994.733094,0.487832,0.787537,0.000000
1670411994.932205,0.487832,0.787537,0.000000
1670411995.132073,0.486254,0.787544,0.000000
1670411995.331847,0.485513,0.787545,0.000000
1670411995.531898,0.485083,0.787544,0.000000
1670411995.732432,0.482913,0.787580,0.000000
1670411995.932500,0.481187,0.787584,0.000000
1670411996.131872,0.480446,0.787570,0.000000
1670411996.332071,0.479301,0.787583,0.000000
1670411996.532367,0.478257,0.787579,0.000000
1670411996.732571,0.475633,0.787615,0.000000
1670411996.931953,0.475351,0.787575,0.000000
1670411997.131900,0.473653,0.787601,0.000000
1670411997.332428,0.473514,0.787571,0.000000
1670411997.532081,0.473514,0.787571,0.000000
1670411997.732032,0.473514,0.787571,0.000000
1670411997.932365,0.467538,0.787580,0.000000
1670411998.131886,0.463901,0.787571,0.000000
1670411998.332153,0.463067,0.787509,0.000000
1670411998.532068,0.461321,0.787496,0.000000
1670411998.731958,0.458945,0.787513,0.000000
1670411998.932035,0.461764,0.799948,0.000000
1670411999.132154,0.461764,0.799948,0.000000
1670411999.332045,0.461764,0.799948,0.000000
1670411999.532373,0.464623,0.824939,0.000000
1670411999.731995,0.466523,0.832026,0.000000
1670411999.932408,0.466458,0.836692,0.000000
1670412000.131797,0.465860,0.840826,0.000000
1670412000.331956,0.464295,0.844143,0.000000
1670412000.531883,0.463173,0.848075,0.000000
1670412000.732085,0.463353,0.851042,0.000000
1670412000.931901,0.461711,0.853779,0.000000
1670412001.132003,0.460879,0.855763,0.000000
1670412001.331823,0.457823,0.858544,0.000000
1670412001.531973,0.458164,0.860924,0.000000
1670412001.731827,0.459388,0.862932,0.000000
1670412001.931989,0.456549,0.865760,0.000000
1670412002.131929,0.456704,0.868021,0.000000
1670412002.331909,0.455853,0.869906,0.000000
1670412002.532289,0.455445,0.872294,0.000000
1670412002.731884,0.455214,0.874092,0.000000
1670412002.931908,0.454201,0.876214,0.000000
1670412003.132373,0.453858,0.878461,0.000000
1670412003.331787,0.451403,0.881411,0.000000
1670412003.531980,0.451753,0.883669,0.000000
1670412003.732277,0.451331,0.885641,0.000000
1670412003.931952,0.451042,0.887490,0.000000
1670412004.131997,0.450108,0.889444,0.000000
1670412004.331989,0.450860,0.891285,0.000000
1670412004.532039,0.449099,0.893361,0.000000
1670412004.732079,0.449249,0.895460,0.000000
1670412004.931982,0.453318,0.896522,0.000000
1670412005.131852,0.452139,0.897495,0.000000
1670412005.332031,0.452079,0.898892,0.000000
1670412005.532046,0.452314,0.901365,0.000000
1670412005.732111,0.450248,0.903485,0.000000
1670412005.931905,0.469526,0.912313,0.000000
1670412006.132584,0.456602,0.915369,0.000000
1670412006.331873,0.460070,0.915716,0.000000
1670412006.531868,0.458807,0.915839,0.000000
1670412006.731920,0.459943,0.915854,0.000000
1670412006.932121,0.458811,0.915864,0.000000
1670412007.131912,0.459192,0.915861,0.000000
1670412007.331914,0.460486,0.915863,0.000000
1670412007.531945,0.460490,0.915904,0.000000
1670412007.732541,0.460275,0.915945,0.000000
1670412007.932430,0.459399,0.915945,0.000000
1670412008.131822,0.458513,0.915942,0.000000
1670412008.331841,0.458355,0.915940,0.000000
1670412008.531921,0.459570,0.915903,0.000000
1670412008.731893,0.458379,0.915929,0.000000
1670412008.931844,0.457991,0.915929,0.000000
1670412009.131834,0.457890,0.915927,0.000000
1670412009.332466,0.458924,0.915911,0.000000
1670412009.531910,0.459205,0.915906,0.000000
1670412009.731902,0.462600,0.923295,0.000000
1670412009.931905,0.465774,0.928783,0.000000
1670412010.131904,0.468639,0.933823,0.000000
1670412010.331935,0.471289,0.937387,0.000000
1670412010.531804,0.471301,0.941313,0.000000
1670412010.731941,0.473119,0.944946,0.000000
1670412010.931885,0.475508,0.947912,0.000000
1670412011.131872,0.475769,0.950940,0.000000
1670412011.331925,0.473836,0.954010,0.000000
1670412011.531920,0.475188,0.956845,0.000000
1670412011.731894,0.476731,0.959725,0.000000
1670412011.931814,0.477972,0.962889,0.000000
1670412012.131783,0.479596,0.964184,0.000000
1670412012.331920,0.479522,0.966923,0.000000
1670412012.531950,0.482184,0.969496,0.000000
1670412012.731904,0.483214,0.971858,0.000000
1670412012.931837,0.484601,0.973831,0.000000
1670412013.132135,0.484601,0.973831,0.000000
1670412013.332373,0.488678,0.976010,0.000000
1670412013.532404,0.490886,0.977814,0.000000
1670412013.731843,0.490886,0.977814,0.000000
1670412013.931861,0.493942,0.979940,0.000000
1670412014.132429,0.494194,0.981992,0.000000
1670412014.331892,0.498130,0.983590,0.000000
1670412014.531793,0.498518,0.985665,0.000000
1670412014.732458,0.500300,0.987633,0.000000
1670412014.932414,0.503100,0.989389,0.000000
1670412015.131869,0.505138,0.991527,0.000000
1670412015.332024,0.506524,0.992829,0.000000
1670412015.531923,0.508026,0.994418,0.000000
1670412015.731871,0.512760,0.994887,0.000000
1670412015.931828,0.517197,0.996184,0.000000
1670412016.131891,0.527122,0.997111,0.000000
1670412016.331927,0.528070,0.997292,0.000000
1670412016.532429,0.530883,0.997317,0.000000
1670412016.731881,0.529320,0.997407,0.000000
1670412016.931921,0.531870,0.997360,0.000000
1670412017.131912,0.533082,0.997360,0.000000
1670412017.331922,0.538981,0.997330,0.000000
1670412017.531880,0.538339,0.997419,0.000000
1670412017.731928,0.539833,0.997411,0.000000
1670412017.931812,0.543007,0.997385,0.000000
1670412018.131803,0.543370,0.997428,0.000000
1670412018.331791,0.545155,0.997420,0.000000
1670412018.531856,0.550401,0.997409,0.000000
1670412018.731824,0.550488,0.997423,0.000000
1670412018.931800,0.554690,0.997416,0.000000
1670412019.131751,0.556568,0.997357,0.000000
1670412019.331786,0.557419,0.997367,0.000000
1670412019.531919,0.559032,0.997366,0.000000
1670412019.731781,0.561020,0.997369,0.000000
1670412019.931901,0.563003,0.997371,0.000000
1670412020.131815,0.563134,0.997407,0.000000
1670412020.331818,0.565036,0.997393,0.000000
1670412020.531910,0.568186,0.997371,0.000000
1670412020.731820,0.568880,0.997392,0.000000
1670412020.931781,0.572991,0.997360,0.000000
1670412021.131878,0.574164,0.997374,0.000000
1670412021.331856,0.576694,0.997377,0.000000
1670412021.531946,0.584269,1.006294,0.000000
1670412021.731913,0.583701,1.007122,0.000000
1670412021.931747,0.583599,1.007199,0.000000
1670412022.131890,0.583014,1.007147,0.000000
1670412022.331823,0.591829,1.015597,0.000000
1670412022.531747,0.595960,1.023014,0.000000
1670412022.732058,0.600476,1.028191,0.000000
1670412022.931861,0.601601,1.033075,0.000000
1670412023.131832,0.604764,1.037577,0.000000
1670412023.331774,0.606293,1.041282,0.000000
1670412023.531847,0.607609,1.044523,0.000000
1670412023.731801,0.610543,1.047300,0.000000
1670412023.931901,0.614542,1.048995,0.000000
1670412024.131876,0.615841,1.051543,0.000000
1670412024.331852,0.619277,1.053319,0.000000
1670412024.531878,0.621676,1.054780,0.000000
1670412024.731941,0.623275,1.056764,0.000000
1670412024.931901,0.624172,1.059488,0.000000
1670412025.132590,0.624874,1.061753,0.000000
1670412025.331860,0.627034,1.064314,0.000000
1670412025.531877,0.628612,1.066337,0.000000
1670412025.731794,0.630113,1.068297,0.000000
1670412025.931809,0.630545,1.070313,0.000000
1670412026.131909,0.632237,1.072374,0.000000
1670412026.332134,0.633244,1.074863,0.000000
1670412026.531749,0.637245,1.076743,0.000000
1670412026.732057,0.638679,1.078763,0.000000
1670412026.933106,0.641487,1.080386,0.000000
1670412027.132377,0.651316,1.081259,0.000000
1670412027.331921,0.655293,1.081633,0.000000
1670412027.531870,0.660574,1.082197,0.000000
1670412027.731892,0.665098,1.082395,0.000000
1670412027.931846,0.668059,1.082397,0.000000
1670412028.131750,0.667575,1.082443,0.000000
1670412028.331772,0.668830,1.082437,0.000000
1670412028.531959,0.668830,1.082437,0.000000
1670412028.731760,0.671199,1.082436,0.000000
1670412028.931900,0.670830,1.082505,0.000000
1670412029.131823,0.672141,1.082493,0.000000
1670412029.331743,0.673003,1.082481,0.000000
1670412029.531786,0.675271,1.082514,0.000000
1670412029.731834,0.673902,1.082536,0.000000
1670412029.931824,0.672617,1.082539,0.000000
1670412030.132545,0.672091,1.082537,0.000000
1670412030.331933,0.673651,1.082525,0.000000
1670412030.532093,0.672416,1.082564,0.000000
1670412030.731885,0.673246,1.082548,0.000000
1670412030.931734,0.673303,1.082551,0.000000
1670412031.132871,0.675234,1.082518,0.000000
1670412031.331951,0.675301,1.082519,0.000000
1670412031.531971,0.674926,1.082552,0.000000
1670412031.731962,0.674549,1.082559,0.000000
1670412031.931961,0.675465,1.082546,0.000000
1670412032.132044,0.673393,1.082608,0.000000
1670412032.331820,0.671820,1.082620,0.000000
1670412032.531916,0.671945,1.082592,0.000000
1670412032.731856,0.671284,1.082595,0.000000
1670412032.931805,0.669814,1.082616,0.000000
1670412033.131966,0.668267,1.082628,0.000000
1670412033.332906,0.666778,1.082631,0.000000
1670412033.531919,0.665074,1.082640,0.000000
1670412033.731898,0.666073,1.082591,0.000000
1670412033.932003,0.664834,1.082614,0.000000
1670412034.131946,0.663236,1.082625,0.000000
1670412034.332118,0.664663,1.082576,0.000000
1670412034.531934,0.665865,1.082569,0.000000
1670412034.731797,0.661796,1.082695,0.000000
1670412034.931919,0.663401,1.091739,0.000000
1670412035.132005,0.661016,1.092567,0.000000
1670412035.331800,0.658957,1.099832,0.000000
1670412035.531786,0.660409,1.103929,0.000000
1670412035.731772,0.660618,1.107421,0.000000
1670412035.931958,0.658173,1.111013,0.000000
1670412036.132235,0.655281,1.114319,0.000000
1670412036.332859,0.654443,1.117308,0.000000
1670412036.532037,0.654669,1.119907,0.000000
1670412036.732549,0.654503,1.121523,0.000000
1670412036.931912,0.653669,1.122912,0.000000
1670412037.132142,0.650124,1.125155,0.000000
1670412037.332102,0.648218,1.127547,0.000000
1670412037.531992,0.646895,1.129396,0.000000
1670412037.731946,0.644709,1.131222,0.000000
1670412037.931985,0.643568,1.132621,0.000000
1670412038.132294,0.643568,1.132621,0.000000
1670412038.331766,0.638762,1.134722,0.000000
1670412038.531790,0.637340,1.135779,0.000000
1670412038.731853,0.636809,1.136117,0.000000
1670412038.931874,0.637350,1.136397,0.000000
1670412039.132014,0.634797,1.137512,0.000000
1670412039.332010,0.637636,1.137736,0.000000
1670412039.531839,0.638196,1.137731,0.000000
1670412039.732016,0.630432,1.139841,0.000000
1670412039.932270,0.637024,1.140196,0.000000
1670412040.131853,0.634970,1.140355,0.000000
1670412040.331888,0.635087,1.140342,0.000000
1670412040.531873,0.632442,1.140396,0.000000
1670412040.731997,0.630711,1.140397,0.000000
1670412040.931985,0.630053,1.140388,0.000000
1670412041.131885,0.628860,1.140393,0.000000
1670412041.331751,0.627017,1.140426,0.000000
1670412041.533082,0.626648,1.140393,0.000000
1670412041.731900,0.625240,1.140394,0.000000
1670412041.932201,0.623360,1.140390,0.000000
1670412042.132513,0.622255,1.140395,0.000000
1670412042.332045,0.621265,1.140401,0.000000
1670412042.532122,0.620953,1.140374,0.000000
1670412042.732135,0.619437,1.140422,0.000000
1670412042.932502,0.618919,1.140461,0.000000
1670412043.131739,0.617336,1.140428,0.000000
1670412043.332448,0.614972,1.140435,0.000000
1670412043.531780,0.610866,1.140463,0.000000
1670412043.732261,0.611254,1.140393,0.000000
1670412043.931765,0.607711,1.140466,0.000000
1670412044.131989,0.606669,1.140441,0.000000
1670412044.331833,0.627868,1.197771,0.000000
1670412044.532274,0.622152,1.198626,0.000000
1670412044.732148,0.619437,1.198700,0.000000
1670412044.932623,0.618566,1.198705,0.000000
1670412045.131843,0.615590,1.198755,0.000000
1670412045.331992,0.614510,1.198738,0.000000
1670412045.531943,0.611222,1.198784,0.000000
1670412045.732522,0.617197,1.207826,0.000000
1670412045.931904,0.617902,1.214298,0.000000
1670412046.131771,0.615056,1.220801,0.000000
1670412046.331762,0.616310,1.226239,0.000000
1670412046.534570,0.614665,1.230886,0.000000
1670412046.731942,0.614530,1.234285,0.000000
1670412046.931692,0.614465,1.237287,0.000000
1670412047.134041,0.613093,1.240003,0.000000
1670412047.331959,0.612824,1.242935,0.000000
1670412047.532620,0.611129,1.245713,0.000000
1670412047.732425,0.612798,1.248096,0.000000
1670412047.931777,0.609991,1.250983,0.000000
1670412048.131859,0.610375,1.253434,0.000000
1670412048.331897,0.610375,1.253434,0.000000
1670412048.531978,0.608096,1.255246,0.000000
1670412048.732124,0.608575,1.257199,0.000000
1670412048.932025,0.607693,1.258642,0.000000
1670412049.132132,0.607756,1.260145,0.000000
1670412049.332056,0.606866,1.262181,0.000000
1670412049.532248,0.603848,1.264667,0.000000
1670412049.731725,0.603284,1.266737,0.000000
1670412049.934819,0.602291,1.268987,0.000000
1670412050.131655,0.604226,1.270899,0.000000
1670412050.332355,0.604226,1.270899,0.000000
1670412050.531821,0.602072,1.275452,0.000000
1670412050.735521,0.602372,1.277288,0.000000
1670412050.939084,0.599980,1.279932,0.000000
1670412051.131808,0.598680,1.282321,0.000000
1670412051.331907,0.597842,1.284614,0.000000
1670412051.531791,0.599886,1.286495,0.000000
1670412051.731664,0.599372,1.288773,0.000000
1670412051.940596,0.599695,1.291067,0.000000
1670412052.131643,0.599313,1.294428,0.000000
1670412052.332588,0.599313,1.294428,0.000000
1670412052.531769,0.619399,1.306712,0.000000
1670412052.734698,0.615712,1.306828,0.000000
1670412052.931854,0.614801,1.306838,0.000000
1670412053.132027,0.614914,1.306832,0.000000
1670412053.331781,0.613382,1.306857,0.000000
1670412053.532324,0.613382,1.306857,0.000000
1670412053.731766,0.613109,1.306851,0.000000
1670412053.931866,0.613109,1.306851,0.000000
1670412054.131828,0.613033,1.306847,0.000000
1670412054.332103,0.615043,1.306839,0.000000
1670412054.531940,0.614969,1.306856,0.000000
1670412054.731836,0.614348,1.306879,0.000000
1670412054.932037,0.614839,1.306870,0.000000
1670412055.131912,0.614829,1.306872,0.000000
1670412055.332475,0.617041,1.306845,0.000000
1670412055.531946,0.617555,1.306840,0.000000
1670412055.732272,0.619886,1.306840,0.000000
1670412055.931841,0.620776,1.306856,0.000000
1670412056.131973,0.619291,1.306905,0.000000
1670412056.331961,0.619434,1.306900,0.000000
1670412056.532155,0.619972,1.306897,0.000000
1670412056.731931,0.618732,1.306923,0.000000
1670412056.931997,0.620223,1.306901,0.000000
1670412057.132106,0.627635,1.317223,0.000000
1670412057.331899,0.630668,1.322518,0.000000
1670412057.531957,0.634774,1.327923,0.000000
1670412057.731919,0.635774,1.332790,0.000000
1670412057.931878,0.634958,1.337627,0.000000
1670412058.132603,0.637089,1.340988,0.000000
1670412058.332125,0.637089,1.340988,0.000000
1670412058.532279,0.639374,1.344617,0.000000
1670412058.732407,0.641899,1.347362,0.000000
1670412058.931978,0.644162,1.350672,0.000000
1670412059.132105,0.645034,1.353149,0.000000
1670412059.331881,0.647761,1.356194,0.000000
1670412059.532028,0.650447,1.358179,0.000000
1670412059.731946,0.653473,1.360445,0.000000
1670412059.932672,0.655390,1.362915,0.000000
1670412060.131875,0.657447,1.364923,0.000000
1670412060.332132,0.658133,1.367248,0.000000
1670412060.532336,0.658709,1.369683,0.000000
1670412060.731972,0.659842,1.372001,0.000000
1670412060.931870,0.662816,1.374227,0.000000
1670412061.131947,0.665145,1.376860,0.000000
1670412061.331821,0.666218,1.379397,0.000000
1670412061.531937,0.668171,1.381646,0.000000
1670412061.732395,0.671047,1.383969,0.000000
1670412061.931916,0.674311,1.385817,0.000000
1670412062.132415,0.681763,1.386364,0.000000
1670412062.331992,0.678976,1.389069,0.000000
1670412062.531901,0.684777,1.389418,0.000000
1670412062.732008,0.689326,1.389567,0.000000
